time_seconds,rpm,time
9.433,6175,9433
9.44,6242,9440
9.447,6374,9447
9.453,6374,9453
9.46,6452,9460
9.467,6426,9467
9.473,6426,9473
9.48,6364,9480
9.487,6313,9487
9.493,6313,9493
9.5,6263,9500
9.507,6245,9507
9.513,6245,9513
9.52,6276,9520
9.527,6301,9527
9.533,6301,9533
9.54,6288,9540
9.547,6248,9547
9.553,6248,9553
9.56,6176,9560
9.567,6124,9567
9.573,6124,9573
9.58,6049,9580
9.587,5998,9587
9.593,5998,9593
9.6,5938,9600
9.607,5886,9607
9.613,5886,9613
9.62,5821,9620
9.627,5703,9627
9.633,5703,9633
9.64,5324,9640
9.647,5023,9647
9.653,5023,9653
9.66,4826,9660
9.667,4840,9667
9.673,4840,9673
9.68,5127,9680
9.687,5614,9687
9.693,5614,9693
9.7,5878,9700
9.707,5849,9707
9.713,5849,9713
9.72,5795,9720
9.727,5749,9727
9.733,5749,9733
9.74,5717,9740
9.747,5828,9747
9.753,5828,9753
9.76,6153,9760
9.767,6432,9767
9.773,6432,9773
9.78,6740,9780
9.787,6887,9787
9.793,6887,9793
9.8,6739,9800
9.807,6383,9807
9.813,6383,9813
9.82,6059,9820
9.827,5990,9827
9.833,5990,9833
9.84,5952,9840
9.847,5899,9847
9.853,5899,9853
9.86,5899,9860
9.867,6032,9867
9.873,6032,9873
9.88,6197,9880
9.887,6184,9887
9.893,6184,9893
9.9,6110,9900
9.907,6056,9907
9.913,6056,9913
9.92,5988,9920
9.927,5933,9927
9.933,5933,9933
9.94,5877,9940
9.947,5849,9947
9.953,5849,9953
9.96,5915,9960
9.967,6007,9967
9.973,6007,9973
9.98,6031,9980
9.987,5991,9987
9.993,5991,9993
10,5929,10000
10.007,5871,10007
10.013,5871,10013
10.02,5804,10020
10.027,5746,10027
10.033,5746,10033
10.04,5691,10040
10.047,5673,10047
10.053,5673,10053
10.06,5723,10060
10.067,5769,10067
10.073,5769,10073
10.08,5771,10080
10.087,5780,10087
10.093,5780,10093
10.1,5941,10100
10.107,6192,10107
10.113,6192,10113
10.12,6558,10120
10.127,6737,10127
10.133,6737,10133
10.14,6618,10140
10.147,6391,10147
10.153,6391,10153
10.16,6205,10160
10.167,6139,10167
10.173,6139,10173
10.18,6071,10180
10.187,6019,10187
10.193,6019,10193
10.2,5977,10200
10.207,6061,10207
10.213,6061,10213
10.22,6306,10220
10.227,6410,10227
10.233,6410,10233
10.24,6364,10240
10.247,6297,10247
10.253,6297,10253
10.26,6239,10260
10.267,6195,10267
10.273,6195,10273
10.28,6134,10280
10.287,6088,10287
10.293,6088,10293
10.3,6032,10300
10.307,5976,10307
10.313,5976,10313
10.32,5912,10320
10.327,5873,10327
10.333,5873,10333
10.34,5816,10340
10.347,5765,10347
10.353,5765,10353
10.36,5704,10360
10.367,5665,10367
10.373,5665,10373
10.38,5622,10380
10.387,5578,10387
10.393,5578,10393
10.4,5533,10400
10.407,5542,10407
10.413,5542,10413
10.42,5618,10420
10.427,5648,10427
10.433,5648,10433
10.44,5606,10440
10.447,5555,10447
10.453,5555,10453
10.46,5630,10460
10.467,5869,10467
10.473,5869,10473
10.48,6237,10480
10.487,6540,10487
10.493,6540,10493
10.5,6780,10500
10.507,6796,10507
10.513,6796,10513
10.52,6723,10520
10.527,6665,10527
10.533,6665,10533
10.54,6599,10540
10.547,6543,10547
10.553,6543,10553
10.56,6449,10560
10.567,6354,10567
10.573,6354,10573
10.58,6280,10580
10.587,6227,10587
10.593,6227,10593
10.6,6158,10600
10.607,6108,10607
10.613,6108,10613
10.62,6045,10620
10.627,5988,10627
10.633,5988,10633
10.64,5924,10640
10.647,5903,10647
10.653,5903,10653
10.66,5988,10660
10.667,6107,10667
10.673,6107,10673
10.68,6148,10680
10.687,6102,10687
10.693,6102,10693
10.7,6035,10700
10.707,5987,10707
10.713,5987,10713
10.72,5922,10720
10.727,5869,10727
10.733,5869,10733
10.74,5806,10740
10.747,5762,10747
10.753,5762,10753
10.76,5714,10760
10.767,5660,10767
10.773,5660,10773
10.78,5605,10780
10.787,5560,10787
10.793,5560,10793
10.8,5496,10800
10.807,5453,10807
10.813,5453,10813
10.82,5408,10820
10.827,5421,10827
10.833,5421,10833
10.84,5598,10840
10.847,5762,10847
10.853,5762,10853
10.86,5880,10860
10.867,6061,10867
10.873,6061,10873
10.88,6598,10880
10.887,7122,10887
10.893,7122,10893
10.9,7402,10900
10.907,7385,10907
10.913,7385,10913
10.92,7300,10920
10.927,7211,10927
10.933,7211,10933
10.94,6955,10940
10.947,6728,10947
10.953,6728,10953
10.96,6564,10960
10.967,6506,10967
10.973,6506,10973
10.98,6453,10980
10.987,6407,10987
10.993,6407,10993
11,6343,11000
11.007,6292,11007
11.013,6292,11013
11.02,6255,11020
11.027,6310,11027
11.033,6310,11033
11.04,6472,11040
11.047,6612,11047
11.053,6612,11053
11.06,6721,11060
11.067,6729,11067
11.073,6729,11073
11.08,6667,11080
11.087,6608,11087
11.093,6608,11093
11.1,6542,11100
11.107,6497,11107
11.113,6497,11113
11.12,6395,11120
11.127,6168,11127
11.133,6168,11133
11.14,5761,11140
11.147,5498,11147
11.153,5498,11153
11.16,5372,11160
11.167,5330,11167
11.173,5330,11173
11.18,5387,11180
11.187,5688,11187
11.193,5688,11193
11.2,6297,11200
11.207,6547,11207
11.213,6547,11213
11.22,6558,11220
11.227,6492,11227
11.233,6492,11233
11.24,6425,11240
11.247,6375,11247
11.253,6375,11253
11.26,6305,11260
11.267,6256,11267
11.273,6256,11273
11.28,6192,11280
11.287,6142,11287
11.293,6142,11293
11.3,6079,11300
11.307,6021,11307
11.313,6021,11313
11.32,5957,11320
11.327,5911,11327
11.333,5911,11333
11.34,5848,11340
11.347,5793,11347
11.353,5793,11353
11.36,5732,11360
11.367,5698,11367
11.373,5698,11373
11.38,5748,11380
11.387,5894,11387
11.393,5894,11393
11.4,6050,11400
11.407,6096,11407
11.413,6096,11413
11.42,6057,11420
11.427,6004,11427
11.433,6004,11433
11.44,5937,11440
11.447,5880,11447
11.453,5880,11453
11.46,5833,11460
11.467,5835,11467
11.473,5835,11473
11.48,5883,11480
11.487,5942,11487
11.493,5942,11493
11.5,5988,11500
11.507,5985,11507
11.513,5985,11513
11.52,5935,11520
11.527,5876,11527
11.533,5876,11533
11.54,5819,11540
11.547,5765,11547
11.553,5765,11553
11.56,5712,11560
11.567,5691,11567
11.573,5691,11573
11.58,5714,11580
11.587,5756,11587
11.593,5756,11593
11.6,5794,11600
11.607,5793,11607
11.613,5793,11613
11.62,5775,11620
11.627,5747,11627
11.633,5747,11633
11.64,5712,11640
11.647,5686,11647
11.653,5686,11653
11.66,5664,11660
11.667,5664,11667
11.673,5664,11673
11.68,5675,11680
11.687,5684,11687
11.693,5684,11693
11.7,5689,11700
11.707,5682,11707
11.713,5682,11713
11.72,5661,11720
11.727,5634,11727
11.733,5634,11733
11.74,5608,11740
11.747,5601,11747
11.753,5601,11753
11.76,5610,11760
11.767,5617,11767
11.773,5617,11773
11.78,5603,11780
11.787,5579,11787
11.793,5579,11793
11.8,5555,11800
11.807,5538,11807
11.813,5538,11813
11.82,5520,11820
11.827,5515,11827
11.833,5515,11833
11.84,5528,11840
11.847,5541,11847
11.853,5541,11853
11.86,5540,11860
11.867,5525,11867
11.873,5525,11873
11.88,5501,11880
11.887,5482,11887
11.893,5482,11893
11.9,5469,11900
11.907,5469,11907
11.913,5469,11913
11.92,5469,11920
11.927,5463,11927
11.933,5463,11933
11.94,5451,11940
11.947,5444,11947
11.953,5444,11953
11.96,5435,11960
11.967,5427,11967
11.973,5427,11973
11.98,5427,11980
11.987,5432,11987
11.993,5432,11993
12,5439,12000
12.007,5449,12007
12.013,5449,12013
12.02,5438,12020
12.027,5428,12027
12.033,5428,12033
12.04,5410,12040
12.047,5378,12047
12.053,5378,12053
12.06,5351,12060
12.067,5344,12067
12.073,5344,12073
12.08,5365,12080
12.087,5404,12087
12.093,5404,12093
12.1,5443,12100
12.107,5445,12107
12.113,5445,12113
12.12,5428,12120
12.127,5404,12127
12.133,5404,12133
12.14,5362,12140
12.147,5335,12147
12.153,5335,12153
12.16,5327,12160
12.167,5334,12167
12.173,5334,12173
12.18,5363,12180
12.187,5388,12187
12.193,5388,12193
12.2,5401,12200
12.207,5399,12207
12.213,5399,12213
12.22,5369,12220
12.227,5340,12227
12.233,5340,12233
12.24,5317,12240
12.247,5304,12247
12.253,5304,12253
12.26,5306,12260
12.267,5323,12267
12.273,5323,12273
12.28,5345,12280
12.287,5349,12287
12.293,5349,12293
12.3,5337,12300
12.307,5312,12307
12.313,5312,12313
12.32,5282,12320
12.327,5262,12327
12.333,5262,12333
12.34,5255,12340
12.347,5260,12347
12.353,5260,12353
12.36,5275,12360
12.367,5277,12367
12.373,5277,12373
12.38,5273,12380
12.387,5276,12387
12.393,5276,12393
12.4,5327,12400
12.407,5385,12407
12.413,5385,12413
12.42,5479,12420
12.427,5587,12427
12.433,5587,12433
12.44,5736,12440
12.447,5846,12447
12.453,5846,12453
12.46,5798,12460
12.467,5581,12467
12.473,5581,12473
12.48,5371,12480
12.487,5291,12487
12.493,5291,12493
12.5,5296,12500
12.507,5359,12507
12.513,5359,12513
12.52,5429,12520
12.527,5411,12527
12.533,5411,12533
12.54,5319,12540
12.547,5269,12547
12.553,5269,12553
12.56,5315,12560
12.567,5371,12567
12.573,5371,12573
12.58,5385,12580
12.587,5371,12587
12.593,5371,12593
12.6,5406,12600
12.607,5458,12607
12.613,5458,12613
12.62,5465,12620
12.627,5402,12627
12.633,5402,12633
12.64,5330,12640
12.647,5349,12647
12.653,5349,12653
12.66,5393,12660
12.667,5405,12667
12.673,5405,12673
12.68,5395,12680
12.687,5375,12687
12.693,5375,12693
12.7,5373,12700
12.707,5401,12707
12.713,5401,12713
12.72,5387,12720
12.727,5379,12727
12.733,5379,12733
12.74,5435,12740
12.747,5501,12747
12.753,5501,12753
12.76,5531,12760
12.767,5516,12767
12.773,5516,12773
12.78,5494,12780
12.787,5495,12787
12.793,5495,12793
12.8,5519,12800
12.807,5507,12807
12.813,5507,12813
12.82,5480,12820
12.827,5500,12827
12.833,5500,12833
12.84,5556,12840
12.847,5583,12847
12.853,5583,12853
12.86,5519,12860
12.867,5452,12867
12.873,5452,12873
12.88,5421,12880
12.887,5408,12887
12.893,5408,12893
12.9,5357,12900
12.907,5310,12907
12.913,5310,12913
12.92,5322,12920
12.927,5376,12927
12.933,5376,12933
12.94,5476,12940
12.947,5543,12947
12.953,5543,12953
12.96,5594,12960
12.967,5658,12967
12.973,5658,12973
12.98,5718,12980
12.987,5698,12987
12.993,5698,12993
13,5681,13000
13.007,5677,13007
13.013,5677,13013
13.02,5622,13020
13.027,5536,13027
13.033,5536,13033
13.04,5422,13040
13.047,5383,13047
13.053,5383,13053
13.06,5450,13060
13.067,5514,13067
13.073,5514,13073
13.08,5492,13080
13.087,5460,13087
13.093,5460,13093
13.1,5459,13100
13.107,5476,13107
13.113,5476,13113
13.12,5478,13120
13.127,5470,13127
13.133,5470,13133
13.14,5473,13140
13.147,5489,13147
13.153,5489,13153
13.16,5510,13160
13.167,5511,13167
13.173,5511,13173
13.18,5494,13180
13.187,5482,13187
13.193,5482,13193
13.2,5492,13200
13.207,5515,13207
13.213,5515,13213
13.22,5548,13220
13.227,5564,13227
13.233,5564,13233
13.24,5564,13240
13.247,5547,13247
13.253,5547,13253
13.26,5533,13260
13.267,5524,13267
13.273,5524,13273
13.28,5512,13280
13.287,5514,13287
13.293,5514,13293
13.3,5529,13300
13.307,5533,13307
13.313,5533,13313
13.32,5523,13320
13.327,5531,13327
13.333,5531,13333
13.34,5567,13340
13.347,5586,13347
13.353,5586,13353
13.36,5588,13360
13.367,5567,13367
13.373,5567,13373
13.38,5527,13380
13.387,5501,13387
13.393,5501,13393
13.4,5508,13400
13.407,5542,13407
13.413,5542,13413
13.42,5578,13420
13.427,5608,13427
13.433,5608,13433
13.44,5650,13440
13.447,5672,13447
13.453,5672,13453
13.46,5668,13460
13.467,5642,13467
13.473,5642,13473
13.48,5634,13480
13.487,5650,13487
13.493,5650,13493
13.5,5652,13500
13.507,5645,13507
13.513,5645,13513
13.52,5643,13520
13.527,5647,13527
13.533,5647,13533
13.54,5660,13540
13.547,5658,13547
13.553,5658,13553
13.56,5654,13560
13.567,5664,13567
13.573,5664,13573
13.58,5664,13580
13.587,5657,13587
13.593,5657,13593
13.6,5671,13600
13.607,5696,13607
13.613,5696,13613
13.62,5740,13620
13.627,5762,13627
13.633,5762,13633
13.64,5753,13640
13.647,5743,13647
13.653,5743,13653
13.66,5737,13660
13.667,5750,13667
13.673,5750,13673
13.68,5771,13680
13.687,5778,13687
13.693,5778,13693
13.7,5763,13700
13.707,5749,13707
13.713,5749,13713
13.72,5746,13720
13.727,5764,13727
13.733,5764,13733
13.74,5812,13740
13.747,5829,13747
13.753,5829,13753
13.76,5822,13760
13.767,5804,13767
13.773,5804,13773
13.78,5797,13780
13.787,5810,13787
13.793,5810,13793
13.8,5845,13800
13.807,5855,13807
13.813,5855,13813
13.82,5833,13820
13.827,5821,13827
13.833,5821,13833
13.84,5750,13840
13.847,5623,13847
13.853,5623,13853
13.86,5529,13860
13.867,5493,13867
13.873,5493,13873
13.88,5454,13880
13.887,5419,13887
13.893,5419,13893
13.9,5375,13900
13.907,5343,13907
13.913,5343,13913
13.92,5330,13920
13.927,5402,13927
13.933,5402,13933
13.94,5592,13940
13.947,5767,13947
13.953,5767,13953
13.96,5857,13960
13.967,5841,13967
13.973,5841,13973
13.98,5795,13980
13.987,5820,13987
13.993,5820,13993
14,5963,14000
14.007,6100,14007
14.013,6100,14013
14.02,6257,14020
14.027,6248,14027
14.033,6248,14033
14.04,5965,14040
14.047,5685,14047
14.053,5685,14053
14.06,5527,14060
14.067,5606,14067
14.073,5606,14073
14.08,5800,14080
14.087,5902,14087
14.093,5902,14093
14.1,5889,14100
14.107,5802,14107
14.113,5802,14113
14.12,5706,14120
14.127,5685,14127
14.133,5685,14133
14.14,5774,14140
14.147,5845,14147
14.153,5845,14153
14.16,5856,14160
14.167,5830,14167
14.173,5830,14173
14.18,5792,14180
14.187,5776,14187
14.193,5776,14193
14.2,5769,14200
14.207,5770,14207
14.213,5770,14213
14.22,5785,14220
14.227,5802,14227
14.233,5802,14233
14.24,5787,14240
14.247,5750,14247
14.253,5750,14253
14.26,5719,14260
14.267,5753,14267
14.273,5753,14273
14.28,5829,14280
14.287,5841,14287
14.293,5841,14293
14.3,5778,14300
14.307,5711,14307
14.313,5711,14313
14.32,5705,14320
14.327,5763,14327
14.333,5763,14333
14.34,5815,14340
14.347,5819,14347
14.353,5819,14353
14.36,5782,14360
14.367,5764,14367
14.373,5764,14373
14.38,5776,14380
14.387,5780,14387
14.393,5780,14393
14.4,5793,14400
14.407,5810,14407
14.413,5810,14413
14.42,5813,14420
14.427,5803,14427
14.433,5803,14433
14.44,5768,14440
14.447,5746,14447
14.453,5746,14453
14.46,5735,14460
14.467,5758,14467
14.473,5758,14473
14.48,5828,14480
14.487,5883,14487
14.493,5883,14493
14.5,5946,14500
14.507,5997,14507
14.513,5997,14513
14.52,6056,14520
14.527,6087,14527
14.533,6087,14533
14.54,6086,14540
14.547,6067,14547
14.553,6067,14553
14.56,6000,14560
14.567,5917,14567
14.573,5917,14573
14.58,5790,14580
14.587,5724,14587
14.593,5724,14593
14.6,5734,14600
14.607,5812,14607
14.613,5812,14613
14.62,5940,14620
14.627,5988,14627
14.633,5988,14633
14.64,5990,14640
14.647,5985,14647
14.653,5985,14653
14.66,6006,14660
14.667,6041,14667
14.673,6041,14673
14.68,6051,14680
14.687,6000,14687
14.693,6000,14693
14.7,5911,14700
14.707,5850,14707
14.713,5850,14713
14.72,5840,14720
14.727,5865,14727
14.733,5865,14733
14.74,5893,14740
14.747,5898,14747
14.753,5898,14753
14.76,5912,14760
14.767,5959,14767
14.773,5959,14773
14.78,6020,14780
14.787,6041,14787
14.793,6041,14793
14.8,6059,14800
14.807,6085,14807
14.813,6085,14813
14.82,6114,14820
14.827,6110,14827
14.833,6110,14833
14.84,6079,14840
14.847,6042,14847
14.853,6042,14853
14.86,5995,14860
14.867,5986,14867
14.873,5986,14873
14.88,6020,14880
14.887,6031,14887
14.893,6031,14893
14.9,6051,14900
14.907,6077,14907
14.913,6077,14913
14.92,6015,14920
14.927,5945,14927
14.933,5945,14933
14.94,5936,14940
14.947,5982,14947
14.953,5982,14953
14.96,6019,14960
14.967,6043,14967
14.973,6043,14973
14.98,6055,14980
14.987,6043,14987
14.993,6043,14993
15,6065,15000
15.007,6080,15007
15.013,6080,15013
15.02,6054,15020
15.027,6053,15027
15.033,6053,15033
15.04,6070,15040
15.047,6045,15047
15.053,6045,15053
15.06,6036,15060
15.067,6069,15067
15.073,6069,15073
15.08,6051,15080
15.087,6025,15087
15.093,6025,15093
15.1,6027,15100
15.107,6048,15107
15.113,6048,15113
15.12,6134,15120
15.127,6166,15127
15.133,6166,15133
15.14,6221,15140
15.147,6252,15147
15.153,6252,15153
15.16,6237,15160
15.167,6237,15167
15.173,6237,15173
15.18,6103,15180
15.187,5983,15187
15.193,5983,15193
15.2,6027,15200
15.207,6126,15207
15.213,6126,15213
15.22,6280,15220
15.227,6363,15227
15.233,6363,15233
15.24,6304,15240
15.247,6283,15247
15.253,6283,15253
15.26,6346,15260
15.267,6354,15267
15.273,6354,15273
15.28,6360,15280
15.287,6338,15287
15.293,6338,15293
15.3,6331,15300
15.307,6379,15307
15.313,6379,15313
15.32,6316,15320
15.327,6194,15327
15.333,6194,15333
15.34,6167,15340
15.347,6233,15347
15.353,6233,15353
15.36,6367,15360
15.367,6412,15367
15.373,6412,15373
15.38,6365,15380
15.387,6352,15387
15.393,6352,15393
15.4,6352,15400
15.407,6333,15407
15.413,6333,15413
15.42,6300,15420
15.427,6341,15427
15.433,6341,15433
15.44,6527,15440
15.447,6732,15447
15.453,6732,15453
15.46,6920,15460
15.467,6906,15467
15.473,6906,15473
15.48,6865,15480
15.487,6778,15487
15.493,6778,15493
15.5,6602,15500
15.507,6442,15507
15.513,6442,15513
15.52,6206,15520
15.527,6277,15527
15.533,6277,15533
15.54,6549,15540
15.547,6695,15547
15.553,6695,15553
15.56,6832,15560
15.567,6828,15567
15.573,6828,15573
15.58,6667,15580
15.587,6424,15587
15.593,6424,15593
15.6,6261,15600
15.607,6249,15607
15.613,6249,15613
15.62,6326,15620
15.627,6534,15627
15.633,6534,15633
15.64,6712,15640
15.647,6822,15647
15.653,6822,15653
15.66,6878,15660
15.667,6917,15667
15.673,6917,15673
15.68,6857,15680
15.687,6724,15687
15.693,6724,15693
15.7,6540,15700
15.707,6565,15707
15.713,6565,15713
15.72,6783,15720
15.727,6912,15727
15.733,6912,15733
15.74,6969,15740
15.747,7026,15747
15.753,7026,15753
15.76,7205,15760
15.767,7275,15767
15.773,7275,15773
15.78,7323,15780
15.787,7360,15787
15.793,7360,15793
15.8,7230,15800
15.807,7074,15807
15.813,7074,15813
15.82,6977,15820
15.827,6849,15827
15.833,6849,15833
15.84,6700,15840
15.847,6560,15847
15.853,6560,15853
15.86,6491,15860
15.867,6541,15867
15.873,6541,15873
15.88,6616,15880
15.887,6677,15887
15.893,6677,15893
15.9,6767,15900
15.907,6814,15907
15.913,6814,15913
15.92,6810,15920
15.927,6795,15927
15.933,6795,15933
15.94,6868,15940
15.947,6944,15947
15.953,6944,15953
15.96,7043,15960
15.967,7108,15967
15.973,7108,15973
15.98,7127,15980
15.987,7084,15987
15.993,7084,15993
16,6997,16000
16.007,6967,16007
16.013,6967,16013
16.02,6984,16020
16.027,7009,16027
16.033,7009,16033
16.04,7015,16040
16.047,6992,16047
16.053,6992,16053
16.06,6956,16060
16.067,6988,16067
16.073,6988,16073
16.08,7093,16080
16.087,7133,16087
16.093,7133,16093
16.1,7203,16100
16.107,7254,16107
16.113,7254,16113
16.12,7317,16120
16.127,7351,16127
16.133,7351,16133
16.14,7387,16140
16.147,7430,16147
16.153,7430,16153
16.16,7434,16160
16.167,7406,16167
16.173,7406,16173
16.18,7354,16180
16.187,7298,16187
16.193,7298,16193
16.2,7224,16200
16.207,7183,16207
16.213,7183,16213
16.22,7167,16220
16.227,7202,16227
16.233,7202,16233
16.24,7265,16240
16.247,7316,16247
16.253,7316,16253
16.26,7370,16260
16.267,7400,16267
16.273,7400,16273
16.28,7395,16280
16.287,7384,16287
16.293,7384,16293
16.3,7401,16300
16.307,7436,16307
16.313,7436,16313
16.32,7518,16320
16.327,7586,16327
16.333,7586,16333
16.34,7646,16340
16.347,7668,16347
16.353,7668,16353
16.36,7619,16360
16.367,7578,16367
16.373,7578,16373
16.38,7580,16380
16.387,7586,16387
16.393,7586,16393
16.4,7560,16400
16.407,7513,16407
16.413,7513,16413
16.42,7517,16420
16.427,7544,16427
16.433,7544,16433
16.44,7604,16440
16.447,7607,16447
16.453,7607,16453
16.46,7568,16460
16.467,7552,16467
16.473,7552,16473
16.48,7580,16480
16.487,7609,16487
16.493,7609,16493
16.5,7619,16500
16.507,7606,16507
16.513,7606,16513
16.52,7589,16520
16.527,7618,16527
16.533,7618,16533
16.54,7655,16540
16.547,7672,16547
16.553,7672,16553
16.56,7714,16560
16.567,7784,16567
16.573,7784,16573
16.58,7817,16580
16.587,7790,16587
16.593,7790,16593
16.6,7813,16600
16.607,7872,16607
16.613,7872,16613
16.62,7958,16620
16.627,7998,16627
16.633,7998,16633
16.64,8020,16640
16.647,8044,16647
16.653,8044,16653
16.66,8109,16660
16.667,8138,16667
16.673,8138,16673
16.68,8080,16680
16.687,7960,16687
16.693,7960,16693
16.7,7820,16700
16.707,7781,16707
16.713,7781,16713
16.72,7886,16720
16.727,7860,16727
16.733,7860,16733
16.74,7554,16740
16.747,7384,16747
16.753,7384,16753
16.76,7338,16760
16.767,7281,16767
16.773,7281,16773
16.78,6841,16780
16.787,6304,16787
16.793,6304,16793
16.8,5920,16800
16.807,5938,16807
16.813,5938,16813
16.82,6154,16820
16.827,6325,16827
16.833,6325,16833
16.84,6725,16840
16.847,6956,16847
16.853,6956,16853
16.86,6934,16860
16.867,6682,16867
16.873,6682,16873
16.88,6433,16880
16.887,6340,16887
16.893,6340,16893
16.9,6418,16900
16.907,6582,16907
16.913,6582,16913
16.92,6800,16920
16.927,6861,16927
16.933,6861,16933
16.94,6722,16940
16.947,6577,16947
16.953,6577,16953
16.96,6492,16960
16.967,6527,16967
16.973,6527,16973
16.98,6633,16980
16.987,6677,16987
16.993,6677,16993
17,6630,17000
17.007,6594,17007
17.013,6594,17013
17.02,6615,17020
17.027,6694,17027
17.033,6694,17033
17.04,6759,17040
17.047,6749,17047
17.053,6749,17053
17.06,6668,17060
17.067,6588,17067
17.073,6588,17073
17.08,6587,17080
17.087,6660,17087
17.093,6660,17093
17.1,6770,17100
17.107,6812,17107
17.113,6812,17113
17.12,6742,17120
17.127,6675,17127
17.133,6675,17133
17.14,6696,17140
17.147,6773,17147
17.153,6773,17153
17.16,6887,17160
17.167,6924,17167
17.173,6924,17173
17.18,6942,17180
17.187,7000,17187
17.193,7000,17193
17.2,7088,17200
17.207,7101,17207
17.213,7101,17213
17.22,7005,17220
17.227,6900,17227
17.233,6900,17233
17.24,6836,17240
17.247,6816,17247
17.253,6816,17253
17.26,6846,17260
17.267,6938,17267
